marker,chr,pos
backupUNC080491420,8,60.545895
UNC080240289,8,60.833354
UNC080491573,8,61.190109
JAX00670166,8,61.469027
UNC080591069,8,62.758795
JAX00162631,8,62.925148
JAX00162688,8,63.701613
UNC080495139,8,63.834178
JAX00670539,8,63.836643
backupUNC081067582,8,64.76781
backupUNC080594947,8,65.635996
UNC080499263,8,65.899816
UNC080500608,8,66.238526
UNC080596606,8,66.913443
UNC080502533,8,67.701403
UNC080242192,8,68.196719
JAX00671437,8,68.343478
UNC080245535,8,68.799157
UNC080247073,8,68.984459
JAX00671644,8,69.270662
JAX00671692,8,69.666115
UNC080252462,8,69.960095
JAX00671748,8,69.967379
UNC080424354,8,70.789492
UNC080503404,8,71.55564
backupUNC080262273,8,71.914827
UNC080265600,8,72.397604
UNC080267832,8,73.172638
JAX00163422,8,73.489658
backupUNC080268543,8,73.789014
UNC080269076,8,74.030233
UNC080271738,8,74.848009
UNC080272242,8,75.009904
UNC080272713,8,75.232916
backupUNC080273947,8,76.227149
UNC080503812,8,76.602744
UNC080274180,8,76.875469
JAX00672981,8,77.248744
UNC080506106,8,77.45961
JAX00673032,8,77.463346
JAX00163733,8,77.640348
UNC080656100,8,77.943732
UNC081143045,8,78.298277
UNC080657344,8,78.736285
JAX00673492,8,78.901206
JAX00673493,8,78.903753
backupJAX00673552,8,79.138759
UNC081153176,8,79.48649
backupUNC081550029,8,79.867226
backupUNC081550777,8,80.543613
backupUNC080507138,8,80.869689
UNC080276646,8,81.135071
backupUNC080277749,8,81.2423
backupUNC080284761,8,82.011614
JAX00164124,8,82.892271
UNC080510478,8,83.484909
backupUNC081174661,8,83.635018
UNC080301746,8,84.128641
backupUNC080303104,8,84.313057
UNC080306518,8,84.824575
UNC080308330,8,85.119823
UNC080513612,8,85.963788
UNC080312390,8,86.076016
UNC080313218,8,86.538698
backupJAX00164446,8,87.153735
JAX00164456,8,87.300635
UNC081481218,8,87.727131
backupUNC080315960,8,88.040697
UNC080521812,8,88.285635
UNC080321534,8,88.872221
backupUNC080322610,8,88.979355
JAX00675516,8,89.344484
JAX00675517,8,89.344507
backupUNC080329497,8,89.689287
backupUNC080333843,8,90.149115
backupUNC080627853,8,90.399397
UNC080337381,8,90.594554
UNC080339632,8,90.858973
JAX00164793,8,91.790186
UNC080349791,8,92.144888
UNC080522188,8,92.742473
backupJAX00164884,8,93.022265
backupUNC080360001,8,93.326894
UNC080360144,8,93.491522
backupUNC080361140,8,94.364746
UNC080361651,8,94.641536
UNC080522549,8,94.964622
backupJAX00677224,8,95.175266
UNC080430786,8,95.459418
JAX00677397,8,95.704534
backupJAX00677455,8,95.983177
backupJAX00165125,8,96.211874
backupUNC080365406,8,96.612699
backupJAX00677724,8,96.982132
UNC081244158,8,97.354946
UNC080525928,8,97.586139
UNC080368796,8,97.841172
UNC080369699,8,98.273532
UNC080371381,8,98.95684
backupUNC080527198,8,99.239481
JAX00165371,8,99.509946
UNC081264241,8,99.956585
backupUNC080374010,8,100.16896
UNC080529384,8,100.698622
backupUNC080376445,8,101.820202
UNC080531125,8,101.909615
JAX00165590,8,102.41144
JAX00165603,8,102.610314
JAX00165654,8,103.290754
UNC080608530,8,103.445589
UNC080380507,8,103.896195
backupUNC081297682,8,104.099303
JAX00679194,8,104.467666
JAX00165744,8,104.493526
backupUNC081301902,8,104.59731
UNC080532324,8,105.267538
JAX00165851,8,105.883328
JAX00679421,8,106.249088
UNC080381079,8,106.675988
UNC080382463,8,107.209235
backupJAX00165969,8,107.490854
UNC080532671,8,108.285878
backupUNC080384916,8,108.556402
UNC080433052,8,108.777882
UNC080385506,8,108.935429
UNC080387061,8,110.047255
backupJAX00166193,8,110.45352
JAX00166195,8,110.493813
backupUNC080633379,8,111.062616
backupJAX00166267,8,111.457867
JAX00680278,8,111.702354
JAX00166305,8,111.966183
backupJAX00680373,8,112.156866
UNC080433562,8,112.935496
backupUNC080390439,8,114.459136
backupUNC080534893,8,114.800238
backupUNC080391309,8,115.13614
JAX00681183,8,115.473247
UNC081371717,8,115.7007
UNC081375663,8,116.263342
JAX00681454,8,116.480951
backupUNC081488776,8,116.506111
UNC080671076,8,117.143351
JAX00681656,8,117.458598
UNC080434173,8,117.867667
JAX00166749,8,117.892638
JAX00166776,8,118.253661
backupUNC081397997,8,118.630836
UNC081398378,8,118.677149
JAX00681974,8,119.012582
backupUNC081405578,8,119.500407
JAX00682102,8,119.793521
JAX00682143,8,119.99163
backupJAX00682180,8,120.271505
JAX00166999,8,121.19697
UNC081422314,8,121.384343
backupUNC080393526,8,121.857804
backupUNC080395551,8,122.461589
backupUNC080396070,8,122.654439
backupUNC080396995,8,122.991722
UNC080398225,8,123.389842
JAX00683188,8,124.453733
UNC080549794,8,125.194552
backupJAX00167343,8,125.852008
UNC081450048,8,126.140684
UNC080555524,8,126.194478
UNC081453674,8,126.56535
JAX00683927,8,127.028771
UNC080403439,8,127.210819
UNC080403561,8,127.519945
UNC080558632,8,127.761268
JAX00684223,8,128.036199
backupUNC081466441,8,128.494261
JAX00167632,9,3.582987
JAX00167703,9,4.536196
JAX00684658,9,4.537894
UNC090003543,9,5.144384
backupUNC090388987,9,5.974026
UNC090007514,9,6.25458
UNC090568283,9,6.347767
UNC090008501,9,7.043615
UNC090009177,9,7.785297
JAX00685158,9,7.796013
UNC090009226,9,7.926644
backupUNC090009650,9,8.115892
JAX00167997,9,8.500104
backupUNC090010803,9,8.823402
JAX00168057,9,9.342457
UNC090393690,9,9.735509
JAX00685665,9,10.686501
JAX00685698,9,10.878834
backupJAX00168194,9,11.177181
JAX00685834,9,11.972356
UNC090309084,9,12.103627
JAX00685856,9,12.117494
backupUNC090403261,9,12.559443
JAX00685940,9,12.788827
JAX00168342,9,13.135794
JAX00168346,9,13.46006
UNC090598902,9,13.807206
JAX00686051,9,13.810099
backupJAX00168402,9,14.199575
UNC090013865,9,14.457849
JAX00686195,9,14.84346
backupUNC090606909,9,15.138354
JAX00686257,9,15.309273
JAX00236199,9,15.323174
backupUNC091408323,9,15.57217
backupJAX00686383,9,15.999266
JAX00168553,9,16.228057
UNC090015271,9,16.641664
backupUNC091273310,9,16.99457
backupUNC090017527,9,17.839118
backupUNC090632081,9,17.898502
UNC090017673,9,18.381547
JAX00686819,9,18.382477
UNC090638995,9,18.710118
UNC090642987,9,19.154745
UNC090646410,9,19.779933
UNC091275013,9,20.805716
backupUNC090022615,9,21.127365
JAX00687140,9,21.20535
UNC090022809,9,21.613311
JAX00687383,9,22.827016
UNC090672013,9,23.20059
UNC090023044,9,23.419662
backupUNC090024994,9,23.943955
backuprs50998329,9,24.317554
JAX00687699,9,24.469983
backupJAX00687795,9,25.000507
UNC091389964,9,25.314508
backupUNC091390438,9,25.763651
UNC090310666,9,26.165301
UNC090025985,9,26.307586
UNC090698729,9,26.663519
backupUNC090026082,9,26.89639
JAX00688108,9,27.219588
backupJAX00169395,9,27.471836
JAX00688165,9,27.575141
backupJAX00688299,9,28.064822
JAX00169457,9,28.270837
JAX00688539,9,28.97896
backupUNC090407608,9,29.076397
backupJAX00688681,9,29.549787
JAX00688817,9,29.944918
backupUNC090723330,9,30.672677
UNC090026808,9,30.854373
JAX00689064,9,31.354414
UNC090733532,9,31.787298
JAX00169738,9,32.029718
JAX00689260,9,32.428314
UNC090027347,9,32.768879
UNC090266480,9,32.965792
UNC090746633,9,33.43471
UNC090266661,9,33.647115
UNC090290020,9,33.869157
backuprs46052492,9,34.115136
JAX00689826,9,34.602836
UNC090033934,9,34.746673
backupUNC090036157,9,35.456683
JAX00690261,9,35.685879
JAX00170028,9,35.904914
UNC090037473,9,36.268632
UNC090415026,9,36.583104
backuprs50526017,9,36.840426
backupUNC090039016,9,37.178107
UNC090290693,9,37.468356
JAX00690655,9,37.862054
backupUNC090771411,9,37.906812
UNC091392457,9,38.001894
UNC090043639,9,38.612674
backupJAX00690903,9,39.146197
JAX00236705,9,39.237054
UNC090044601,9,40.147995
UNC090046830,9,40.643282
UNC090049240,9,40.927169
backupJAX00170413,9,41.136808
UNC090054023,9,41.439373
UNC090312545,9,41.848529
UNC090420029,9,42.189984
backupUNC090061659,9,42.258984
UNC090062756,9,42.557635
backupUNC090063236,9,42.820418
UNC090517636,9,43.231758
UNC090314328,9,43.396217
UNC090064394,9,43.927972
JAX00236775,9,44.252574
UNC090529188,9,44.372587
UNC090315219,9,44.873435
UNC090071769,9,45.118189
UNC090074339,9,45.432087
UNC090316189,9,45.588301
UNC090316360,9,45.810635
JAX00692868,9,46.384253
UNC090269824,9,46.49209
backupUNC090082329,9,46.749114
JAX00693047,9,47.00478
backupUNC090427463,9,47.455031
backupUNC090085416,9,47.938277
backupUNC090318792,9,48.213197
UNC090092207,9,48.799968
backupUNC090322113,9,49.615637
JAX00693866,9,49.842632
backupUNC090322969,9,50.199249
UNC090323900,9,50.467459
UNC090094054,9,50.566882
backupUNC090098276,9,51.148595
UNC090270947,9,51.242478
JAX00694215,9,51.78869
UNC090324910,9,52.170679
backupJAX00171259,9,52.411347
UNC090103813,9,52.914625
UNC090325385,9,53.13891
UNC090858274,9,53.340291
JAX00171357,9,53.696024
UNC090104930,9,54.122368
UNC090325734,9,54.23963
JAX00171434,9,54.719208
UNC090105716,9,54.805289
UNC090875205,9,55.938502
JAX00171568,9,56.4916
UNC090108723,9,56.86423
UNC090108913,9,57.180844
backuprs45901886,9,57.501283
backupUNC090326578,9,58.016625
UNC090326906,9,58.133491
JAX00695285,9,58.528213
UNC090111709,9,58.928713
backupUNC090112522,9,59.208207
UNC090113071,9,59.340552
JAX00695503,9,59.641856
JAX00695587,9,60.109845
JAX00695644,9,60.268661
UNC090115557,9,60.886944
UNC090530764,9,61.222551
UNC090327825,9,61.545776
JAX00696084,9,62.024648
backupJAX00172073,9,63.260871
UNC090531109,9,63.60534
UNC090121978,9,63.813857
UNC090122925,9,64.105242
backupUNC090331519,9,64.364454
UNC090123239,9,64.941204
UNC090332521,9,65.16904
UNC090123645,9,65.365943
JAX00172249,9,65.5925
backupUNC090124811,9,65.919831
JAX00172302,9,66.30307
UNC090273817,9,66.730168
backupUNC090126861,9,67.101719
JAX00697141,9,67.403748
UNC090129073,9,67.715766
JAX00172457,9,68.381775
JAX00697578,9,69.034814
UNC090134376,9,69.578161
JAX00172570,9,69.870107
UNC090336865,9,70.125789
UNC090137212,9,70.893908
backupUNC090274933,9,71.027378
UNC090138839,9,71.279162
UNC_rs46445810,9,72.427398
UNC090141582,9,72.578936
backupJAX00698344,9,72.791044
UNC090339208,9,73.090089
UNC090440250,9,73.561114
backupUNC090142746,9,73.773561
UNC090144156,9,74.135806
UNC090340603,9,74.273568
UNC090145124,9,74.576994
JAX00698715,9,74.947009
UNC_rs32954132,9,75.291104
backupUNC090146715,9,75.678392
JAX00173057,9,76.433229
JAX00173087,9,76.832955
UNC090149921,9,77.098664
backupUNC090344633,9,77.824508
UNC090345649,9,78.327762
UNC090153823,9,78.619733
backupUNC090156067,9,79.252402
UNC090276663,9,79.398186
UNC090346834,9,79.653135
UNC090158607,9,79.972423
UNC090299874,9,80.789421
UNC090162272,9,81.072935
UNC090277125,9,81.232247
backupUNC090163486,9,81.613604
UNC090455169,9,81.929943
UNC090459362,9,82.323406
UNC090163734,9,82.894652
JAX00173570,9,83.33141
JAX00173609,9,83.859268
JAX00173695,9,84.984168
UNC090168534,9,85.194874
UNC090480404,9,85.351004
JAX00700777,9,85.94978
backupUNC090173414,9,86.373943
UNC090175312,9,86.841246
UNC090481644,9,87.32649
JAX00173881,9,87.504112
UNC090178541,9,87.735052
backupUNC090179352,9,88.104217
backupUNC090179964,9,88.328208
UNC091069796,9,88.728788
UNC090180616,9,89.092402
JAX00174033,9,89.571788
JAX00174065,9,90.033946
UNC090183309,9,90.627316
backupJAX00174199,9,91.774308
UNC090186351,9,91.944209
backupUNC090353537,9,92.316976
backupUNC090354566,9,92.529896
backupUNC090482859,9,92.955272
JAX00702064,9,93.644144
backupUNC090483659,9,93.800559
UNC090187228,9,94.291535
UNC090302332,9,94.505459
backupUNC090188167,9,94.69442
JAX00174451,9,95.139277
backupUNC090355700,9,95.329897
UNC090485124,9,95.504484
JAX00174502,9,95.815973
backupUNC090189184,9,96.314424
UNC090357185,9,96.733433
UNC090190668,9,97.419474
JAX00174679,9,98.180487
backupJAX00174696,9,98.415106
UNC090191994,9,98.508544
backupUNC090358884,9,98.92397
backupUNC091131186,9,99.24289
JAX00174758,9,99.248694
backupJAX00703369,9,99.82293
UNC090491678,9,100.230236
UNC091135886,9,100.301271
UNC090363409,9,100.77153
UNC090192472,9,101.072439
backupUNC090193499,9,101.676226
backupUNC090195264,9,102.97598
UNC090280403,9,103.200699
UNC090366465,9,103.537305
backupUNC091149230,9,103.61741
UNC090280590,9,104.142264
UNC090199386,9,104.46664
JAX00704384,9,104.875641
UNC091160886,9,105.512812
UNC090221051,9,106.81913
UNC090222736,9,107.158897
UNC090223295,9,107.277412
UNC090225566,9,107.552016
backupJAX00704927,9,107.961166
UNC091171474,9,108.197861
UNC090535830,9,108.66864
UNC090368888,9,108.973633
UNC090227520,9,109.096023
JAX00175568,9,110.070564
UNC090229007,9,110.487793
JAX00175646,9,111.096708
backupUNC090232158,9,111.321235
UNC090233434,9,111.627344
JAX00175726,9,112.18516
UNC090504281,9,112.427611
UNC090238609,9,112.638537
UNC090546825,9,113.150009
UNC090371355,9,113.414535
UNC090505071,9,113.494452
UNC090241296,9,113.972503
UNC090241459,9,114.360689
UNC090241693,9,114.464357
backupJAX00706351,9,114.830001
UNC090374068,9,115.046837
JAX00706625,9,115.553917
backupJAX00706842,9,116.476208
JAX00706900,9,116.769996
UNC090378077,9,116.800528
UNC090379276,9,117.376388
JAX00176117,9,117.383524
UNC090253119,9,117.486828
JAX00707157,9,117.902571
UNC090255421,9,118.761463
backupJAX00707425,9,118.897217
backupUNC090256482,9,119.76476
JAX00238395,9,120.382394
JAX00707733,9,120.383397
UNC090256644,9,120.431948
UNC091404453,9,121.243724
UNC_rs33696838,9,121.296615
backupJAX00708075,9,121.771517
JAX00708083,9,121.777907
backupUNC090387657,9,122.291899
JAX00708257,9,122.723657
UNC090256977,9,123.034916
backupUNC090257190,9,123.20416
UNC090261455,9,123.970379
JAX00014634,10,3.180584
UNC100007206,10,3.931835
UNC100006012,10,4.283063
backupUNC100004893,10,4.547253
JAX00014486,10,5.125991
backupUNC100004350,10,5.264788
backupUNC100355859,10,5.694661
UNC100003628,10,5.865973
backupUNC100003166,10,6.276797
JAX00281340,10,6.91837
UNC100010006,10,7.662485
backupUNC100361223,10,8.527258
UNC100012363,10,9.210635
JAX00014777,10,9.46241
JAX00282541,10,9.894569
UNC100014193,10,10.468471
UNC101395304,10,10.667124
backupUNC100196659,10,11.173957
UNC100015018,10,11.575165
UNC100015468,10,11.990708
backuprs33542876,10,12.448285
JAX00283049,10,12.831139
backupUNC100016698,10,13.206528
backupUNC100017248,10,13.650436
UNC100170236,10,13.852671
UNC100018945,10,14.319814
JAX00187283,10,14.422006
UNC100019701,10,14.975683
backupUNC100020004,10,15.136508
UNC100020956,10,15.292384
backupUNC100277875,10,15.83167
UNC100021939,10,15.972488
UNC100022188,10,16.475934
UNC100022527,10,16.54906
JAX00283724,10,17.00803
UNC100203064,10,17.253978
UNC100023368,10,17.656096
backupUNC100203442,10,17.738916
UNC100203818,10,18.14691
backupUNC100204652,10,18.351193
JAX00284175,10,19.085398
UNC100206407,10,19.445699
backupUNC100206631,10,19.749544
UNC100511977,10,19.840443
UNC100028611,10,20.326919
UNC100028744,10,20.455396
backupUNC100282118,10,20.951307
UNC100206803,10,21.174994
JAX00015693,10,21.651664
UNC100035411,10,22.515859
UNC100036264,10,22.949327
backupUNC100037240,10,23.337977
backupJAX00285124,10,23.627973
JAX00015845,10,23.769031
backupUNC100037574,10,24.253532
backupUNC100038293,10,24.526057
UNC100038807,10,24.644947
UNC101399094,10,24.959322
UNC100040684,10,25.293278
UNC100209649,10,25.503662
UNC100553118,10,26.283937
UNC100043776,10,26.565406
UNC100044291,10,26.689883
JAX00016162,10,28.003721
JAX00016193,10,28.410666
UNC100210537,10,28.663379
UNC100210555,10,28.83902
JAX00286286,10,28.843661
backupJAX00286389,10,29.518761
UNC100581653,10,29.739299
UNC101418682,10,30.16649
backupUNC100587362,10,30.545792
JAX00286489,10,30.546956
JAX00286603,10,31.343129
backupJAX00016442,10,31.718843
backupJAX00286714,10,31.8682
JAX00286725,10,31.876938
UNC100156403,10,32.247791
JAX00286817,10,32.574108
backupJAX00286841,10,32.699214
backupJAX00286894,10,33.226139
JAX00195054,10,33.413383
backupJAX00286915,10,33.422986
JAX00286944,10,33.648382
backupUNC100621301,10,34.17711
backupJAX00287039,10,34.701999
JAX00287052,10,34.871683
backupJAX00016725,10,35.493524
JAX00287142,10,35.787545
backupJAX00016777,10,36.248969
JAX00016790,10,36.410974
JAX00195129,10,36.791571
JAX00287250,10,36.989764
backupUNC101419595,10,37.358102
JAX00287394,10,37.988006
JAX00287396,10,38.009603
backupJAX00016935,10,38.335583
backupUNC100660498,10,38.538585
backupJAX00287563,10,39.096417
JAX00287611,10,39.398868
JAX00017028,10,39.583812
UNC100047974,10,40.4668
backupUNC100157067,10,40.6898
JAX00287819,10,40.878626
JAX00287924,10,41.663992
backupUNC100051104,10,41.947757
JAX00288078,10,42.413185
backupUNC100693383,10,42.590077
JAX00288162,10,43.05379
JAX00017325,10,43.533951
UNC100055812,10,43.907668
JAX00288313,10,43.936563
backuprs48932702,10,44.097951
JAX00288372,10,44.387768
backupJAX00017425,10,44.883452
UNC100058346,10,45.296779
JAX00288551,10,45.314775
JAX00288606,10,45.808861
backupJAX00195348,10,46.25618
backupJAX00288745,10,46.697247
UNC100058537,10,46.792142
JAX00288764,10,46.803909
backupJAX00288802,10,47.135718
backupJAX00288829,10,47.405348
JAX00288935,10,48.441403
backupJAX00017686,10,48.476816
backupUNC100059055,10,48.700825
UNC100342219,10,49.282117
JAX00289122,10,50.05437
backupJAX00017846,10,50.609718
JAX00017865,10,50.891202
UNC100059445,10,51.099285
UNC100762060,10,51.396827
JAX00017904,10,51.411125
backupJAX00289345,10,51.61719
JAX00289411,10,51.959138
UNC100770055,10,52.23502
JAX00195515,10,52.943575
backupJAX00289573,10,53.006807
backupJAX00289594,10,53.189042
UNC100059810,10,53.752533
JAX00289733,10,54.13917
backupJAX00289774,10,54.369364
JAX00289784,10,54.486913
backupJAX00018167,10,54.971244
backupUNC100796264,10,55.31299
JAX00018215,10,55.600282
JAX00195577,10,55.919733
JAX00195582,10,56.158298
JAX00290065,10,56.679699
backupUNC100811311,10,57.034766
JAX00018360,10,57.569656
JAX00290266,10,58.635763
JAX00290303,10,58.96994
JAX00290349,10,59.17943
JAX00018457,10,59.17945
JAX00290458,10,60.019209
JAX00290532,10,60.605103
JAX00018601,10,61.105062
backupJAX00290606,10,61.156993
backupJAX00018634,10,61.540556
backupJAX00290713,10,61.846545
backupJAX00290771,10,62.149077
JAX00195713,10,62.254893
backupJAX00290857,10,62.847471
UNC100061256,10,63.141267
backupJAX00290965,10,63.736116
JAX00018803,10,63.825192
UNC100067000,10,63.933519
JAX00291022,10,64.249522
UNC100071604,10,64.469058
JAX00291093,10,64.959244
JAX00291150,10,65.215799
JAX00018909,10,65.225097
backupJAX00195786,10,65.395581
UNC100159748,10,65.797308
backupUNC100180276,10,66.177951
UNC100181069,10,66.533656
JAX00291370,10,66.56535
JAX00019040,10,66.978514
backupUNC100081135,10,67.193422
JAX00291545,10,67.589534
JAX00291791,10,68.57721
JAX00291825,10,68.682448
JAX00019251,10,69.799651
JAX00292056,10,69.804508
backupJAX00292201,10,70.27752
UNC100910938,10,70.438131
backupUNC100371322,10,70.961717
backupUNC100372523,10,71.404565
UNC100372728,10,71.672002
backupUNC100927404,10,72.650234
JAX00019474,10,72.780332
backupUNC101406713,10,73.226703
JAX00019559,10,73.901981
UNC101407752,10,74.334566
JAX00292908,10,74.578432
backupUNC100088193,10,75.044903
backupUNC101408810,10,75.445657
backupUNC100088273,10,75.644976
JAX00293084,10,75.714348
backupJAX00293274,10,76.81351
UNC101426541,10,77.330697
JAX00293414,10,77.333383
UNC100965910,10,77.45673
backupJAX00019859,10,77.896972
backupUNC100969898,10,77.974791
UNC100088717,10,78.467837
JAX00196081,10,78.660614
JAX00019918,10,78.687375
backupJAX00019938,10,78.971628
JAX00196091,10,79.181479
backupUNC100982223,10,79.598498
JAX00196110,10,79.983593
backupJAX00293747,10,80.196522
JAX00293747,10,80.196522
backupJAX00293794,10,80.611091
backupUNC100988035,10,80.839982
UNC100214691,10,81.509707
backupUNC100215111,10,82.909067
UNC100092985,10,83.04715
JAX00294080,10,83.058071
backupUNC101002500,10,83.582165
JAX00020318,10,84.228357
JAX00294242,10,84.247019
UNC100292715,10,84.642338
UNC100216105,10,84.866905
UNC100216358,10,85.228033
backupJAX00294607,10,85.946093
UNC100345313,10,86.299541
JAX00196224,10,86.303187
UNC_rs50175162,10,86.466075
UNC100218237,10,86.655741
UNC100345369,10,87.169104
UNC100218653,10,87.383847
UNC101409337,10,87.710965
JAX00020578,10,87.718693
UNC100293057,10,87.977667
UNC100220008,10,88.17118
backupUNC100293168,10,88.677461
UNC100220884,10,88.982165
JAX00295410,10,89.31474
JAX00020722,10,89.614005
UNC101409500,10,89.901096
UNC100224468,10,90.018718
JAX00295653,10,90.277325
backupUNC100226297,10,90.575132
UNC100093882,10,91.098311
backupJAX00020863,10,91.505022
UNC100227946,10,91.990135
JAX00020932,10,92.411785
UNC100102164,10,92.857946
UNC100162660,10,93.127657
UNC100106332,10,93.420626
UNC100229144,10,93.562919
UNC100229411,10,93.900901
JAX00021097,10,94.629011
UNC101431286,10,94.89271
UNC101077171,10,95.038645
UNC101079322,10,95.260728
UNC100115809,10,95.298302
JAX00296610,10,95.378842
JAX00296653,10,95.794943
JAX00296684,10,96.075994
UNC100163385,10,96.566617
JAX00296749,10,96.588073
JAX00187391,10,96.873111
JAX00296824,10,97.292684
backupJAX00196449,10,97.924076
JAX00196453,10,98.145667
JAX00021363,10,98.15359
JAX00021386,10,98.471277
JAX00297101,10,99.222019
backupUNC100302202,10,99.525761
UNC100303159,10,99.621359
UNC100229986,10,100.174385
JAX00021549,10,100.667337
backupJAX00021562,10,100.870952
UNC100378253,10,101.193394
JAX00021588,10,101.194477
UNC100316983,10,101.407247
UNC100116903,10,102.775618
UNC100117633,10,103.087145
backupUNC100118069,10,103.158374
UNC100119049,10,103.827495
UNC100121177,10,104.954524
UNC101149923,10,105.535684
backupJAX00021946,10,106.030562
UNC100122470,10,106.636768
JAX00022021,10,107.009286
JAX00196614,10,107.117821
UNC100187548,10,107.483788
JAX00298290,10,107.799491
UNC100125880,10,108.538619
UNC100126319,10,108.753195
JAX00022152,10,108.755749
UNC100250895,10,109.017093
backupJAX00298508,10,109.459546
JAX00196678,10,109.641951
backupJAX00022240,10,109.925893
JAX00298634,10,110.289352
JAX00298635,10,110.289558
UNC100251279,10,110.825738
UNC100251656,10,111.052921
JAX00298934,10,111.741128
JAX00299058,10,112.358429
JAX00299091,10,112.522828
JAX00299139,10,112.915617
backupJAX00299162,10,113.115646
JAX00299173,10,113.18963
backupJAX00299214,10,113.627282
backupJAX00022532,10,113.815301
backupUNC100251964,10,114.211025
UNC_rs51786055,10,114.394639
backupUNC100128773,10,114.810052
backupUNC101411698,10,115.529826
backupUNC100253553,10,115.815818
JAX00299641,10,116.099803
UNC100129834,10,116.640226
UNC100129845,10,116.711414
backupJAX00299792,10,117.10757
backupUNC100254435,10,117.424521
UNC100254842,10,117.57056
UNC100131318,10,118.080583
backupUNC100132453,10,118.492337
JAX00300140,10,118.987968
UNC100133317,10,119.948665
JAX00300403,10,120.270691
UNC100261156,10,120.587225
UNC100262958,10,121.461485
backupUNC100264058,10,121.756095
UNC100133723,10,121.800157
UNC100134718,10,122.340093
JAX00300811,10,122.382946
UNC100135318,10,122.793409
JAX00301069,10,123.170277
UNC101378698,10,123.555644
JAX00301219,10,123.69266
backupUNC100137989,10,123.738594
JAX00023302,10,124.125496
JAX00301340,10,124.374492
backupJAX00023386,10,125.260155
JAX00301531,10,125.371347
backupUNC101304785,10,125.372869
backupJAX00301749,10,126.062556
UNC_rs29354528,10,126.804016
backupUNC100148036,10,126.876579
backupUNC100148834,10,127.331244
UNC100149177,10,127.734789
UNC100149421,10,127.860727
UNC100167584,10,128.21252
backupUNC100150076,10,128.434094
UNC101328991,10,128.952451
backupJAX00302484,10,129.118004
backupUNC101330849,10,129.377273
UNC101335492,10,130.120816
JAX00023752,10,130.16361
UNC100150817,10,130.550456
backupUNC110000218,11,3.355458
UNC110237904,11,3.895133
JAX00023857,11,4.139872
UNC110238232,11,4.353015
UNC110000994,11,4.88495
JAX00303069,11,6.015438
UNC110563185,11,6.269803
backupJAX00024040,11,6.561524
UNC110004099,11,6.833364
backupJAX00303322,11,7.088396
JAX00303381,11,7.359184
JAX00303483,11,7.670392
UNC110635484,11,9.049576
UNC110010051,11,9.208114
UNC110010657,11,9.788031
backupUNC110643057,11,10.138271
backupUNC111446928,11,10.350018
backupUNC110247845,11,11.133278
backupUNC110652997,11,11.2869
UNC110013548,11,11.755329
UNC110013913,11,12.06599
backupUNC110429796,11,12.627046
UNC110015701,11,12.885661
UNC110016407,11,13.080369
backupUNC110250267,11,13.335785
JAX00304401,11,13.611314
backupJAX00024664,11,14.972187
backupUNC110254576,11,15.336459
UNC110197386,11,15.946346
backupUNC110256652,11,16.268365
backupUNC110020994,11,17.492855
UNC110024509,11,18.006419
JAX00305087,11,18.414079
UNC110262074,11,19.236097
UNC110032934,11,19.37305
UNC110034014,11,19.839371
backupUNC110435199,11,20.357174
JAX00305554,11,20.770504
UNC110034761,11,20.979417
backupUNC110436385,11,21.354291
JAX00305642,11,21.384172
backupJAX00025163,11,21.663668
UNC110034954,11,21.700784
backupUNC110035540,11,22.13734
JAX00305747,11,22.368757
JAX00305831,11,22.873535
JAX00305834,11,22.878297
backupUNC110439076,11,22.909303
UNC111412965,11,23.497395
UNC110035818,11,23.638532
UNC110266043,11,24.363195
UNC110274325,11,25.984239
backuprs49992467,11,26.448521
UNC110038256,11,26.586367
UNC110039374,11,26.956304
JAX00306519,11,27.182397
UNC110288686,11,27.84002
backupUNC110570963,11,28.096732
backupUNC110295756,11,28.590347
UNC110296583,11,28.661144
JAX00025675,11,28.665664
UNC110444776,11,29.178247
JAX00025729,11,29.386788
backupUNC110303471,11,29.646541
backupJAX00025840,11,30.875699
UNC110311406,11,31.033904
UNC110040027,11,31.504792
UNC110448890,11,31.80836
backupUNC110316450,11,32.193544
UNC110317638,11,32.379432
JAX00025963,11,32.538025
UNC110318796,11,32.890609
JAX00026019,11,33.264834
backupUNC110529607,11,33.601099
backupUNC110775555,11,34.19775
UNC110575279,11,34.318519
UNC110779683,11,34.84687
backupUNC110321435,11,35.286333
JAX00307821,11,35.437613
UNC111423133,11,35.737264
JAX00308021,11,35.933432
JAX00308130,11,36.506963
UNC110041137,11,36.9087
UNC110041950,11,37.198005
backupUNC110042711,11,37.683655
UNC110042800,11,37.725446
backupUNC110044098,11,38.221866
UNC110802879,11,38.582944
backupUNC110045665,11,38.760809
JAX00308549,11,39.241249
UNC110047166,11,39.634267
backupJAX00308663,11,39.894386
UNC110049355,11,40.410824
UNC110200505,11,40.901141
JAX00197908,11,40.931042
backupUNC110053243,11,41.79162
backupUNC110824688,11,41.965969
UNC110054777,11,42.622653
UNC110054975,11,42.850072
UNC110329284,11,43.10766
UNC110057122,11,43.632471
backuprs49375588,11,44.059479
JAX00026844,11,44.430731
UNC110060364,11,44.880402
backupJAX00309564,11,44.962697
JAX00309625,11,45.200563
UNC110062422,11,46.049103
backupUNC110861524,11,46.674372
